2024-07-13 07:46:09,975 INFO ============= Start ============
2024-07-13 10:00:31,682 INFO 1b30bbe5: [SA,SA,SA,SA,SA,SA,SR] (1, 2) [SA,SA1,SA,SA,SA,SA,SR]
2024-07-13 10:00:34,497 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (1, 2) [CR,SA1,SR,SA,SP,SR,SA,SA,SR,SR]
2024-07-13 10:00:36,663 INFO 2123511e: [SA,SP,SR,SA,SR] (1, 0) [SA,--,SR,SA,SR]
2024-07-13 10:00:39,424 INFO 21941095: [CR,SA,SA,SA,SR,SR] (1, 2) [CR,SA1,SA,SA,SR,SR]
2024-07-13 10:00:40,598 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (1, 0) [CR,--,SA,SA,SA,SA,SA,SR]
2024-07-13 10:00:41,659 INFO 274babcc: [SA,SA,SA,SR,SR,SR] (0, 3) [OA,SA,SA,SR,SR,SR]
2024-07-13 10:00:43,745 INFO 325150f5: [CR,SP,SA,SP,SR,SA,SA,SR] (1, 2) [CR,SP1,SA,SP,SR,SA,SA,SR]
2024-07-13 10:00:46,160 INFO 3be10c92: [SA,RD,SA,BC,SA,SA,SA,SA,SA] (4, 2) [SA1,--,SA1,--,SA1,SA,SA,SA,SA]
2024-07-13 10:00:46,628 INFO 3eb5663e: [SA,SA,SR] (0, 3) [OA,SA,SR]
2024-07-13 10:00:47,592 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (1, 0) [SP,--,SA,SA,SA,SA,SA,SA,SA,SR]
2024-07-13 10:00:50,045 INFO 4204769b: [OA,SA,SA,SA,SA,SA,SP,SR] (1, 2) [OA,SA1,SA,SA,SA,SA,SP,SR]
2024-07-13 10:00:54,511 INFO 52196cfc: [SA,SA,SA,SA,SA,SR,SA,SA,SA,SA] (1, 0) [--,--,SA,SA,SA,SR,SA,SA,SA,SA]
2024-07-13 10:00:56,576 INFO 591946b2: [SA,SA,SA,SP,SA,SA,SR] (0, 3) [OA,SA,SA,SP,SA,SA,SR]
2024-07-13 10:00:57,814 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (0, 3) [OA,SA,SA,SP,SA,SA,SA,SA,SR]
2024-07-13 10:00:59,227 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (0, 3) [OA,SA,SA,SA,SR,SA,SR,SR]
2024-07-13 10:01:02,714 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (1, 0) [CR,--,SA,SA,SA,SA,SA,SR,SA,SR]
2024-07-13 10:01:03,605 INFO 5f3bdf91: [RD,BC,SP,SP,SR,RC,SR,SA,SA] (5, 0) [RD,--,--,--,--,--,SR,SA,SA]
2024-07-13 10:01:04,621 INFO 673369ef: [CR,SA,SA,SR,SR] (1, 0) [CR,--,SA,SR,SR]
2024-07-13 10:01:07,830 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (0, 2) [SA1,SA,SA,SA,SR,SA,SR,SA,SA,SR]
2024-07-13 10:01:09,534 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (0, 2) [SA1,SA,SA,SA,SA,SR,SR]
2024-07-13 10:01:10,463 INFO 779ff756: [SR,SP,BC,SA,SR,SP,RC,RD,SA] (7, 0) [SR1,--,--,SA1,--,--,--,--,SA]
2024-07-13 10:01:11,846 INFO 80d527e8: [CR,SA,SA] (2, 2) [CR,SA1,SA1]
2024-07-13 10:01:13,244 INFO 862a8c73: [CR,BC,SP,OA,SA,SA] (4, 2) [--,--,SP1,--,SA1,SA]
2024-07-13 10:01:15,411 INFO 868601d7: [CR,SR] (0, 2) [CP1,SR]
2024-07-13 10:01:16,011 INFO 8afefe94: [SA,SA,SR] (0, 2) [SA1,SA,SR]
2024-07-13 10:01:16,645 INFO 8b13fd93: [CR,SA,SA,SR] (0, 2) [CP1,SA,SA,SR]
2024-07-13 10:01:17,533 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (0, 2) [SA1,SA,SA,SR,OA,SR]
2024-07-13 10:01:19,602 INFO b0fb5673: [CR,SA,SP,SA] (3, 2) [--,SA1,SP1,SA1]
2024-07-13 10:01:28,441 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (0, 2) [SA1,SA,SA,SA,SA,SA,SA,SA,SR]
2024-07-13 10:01:29,458 INFO b3e3a4cb: [SP,SA,SR] (0, 2) [SP1,SA,SR]
2024-07-13 10:01:29,577 INFO 0018bc9f: [FAIL] output/minimizer_output/0018bc9f3e36c70fd4abf0171a5be8edcedc79b86ab19884438d6560870af59f.CR.SR
2024-07-13 10:01:29,628 INFO 0a710333: [SUCC] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.SA1.SA1.SR.SA
2024-07-13 10:01:29,685 INFO 0a75087d: [FAIL] output/minimizer_output/0a75087d9df25bb1857dde7210025ac036c0488739c956172c43cebb40882cbd.SA.OA.SR
2024-07-13 10:01:29,735 INFO 0d0d65d5: [FAIL] output/minimizer_output/0d0d65d5f36d09c8d5816bd771761346bbc761795cbd6d546391c430d0223918.SA.SA1.SR.SR
2024-07-13 10:01:29,759 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA1.SA.SP.SA.SA.SA.SR.SR
2024-07-13 10:01:29,767 INFO 124405a3: [FAIL] output/minimizer_output/124405a3b3ac222863211b9f6e32e472ce9381dedbb85dfee0510b1d318e106f.CR.SP.SA.SA.SA.SA.SR
2024-07-13 10:01:29,777 INFO 1b30bbe5: [FAIL] output/minimizer_output/1b30bbe53d6e74ff232e39bc2ccf9e716e6a0b72d8daebc390e7e119901ab016.SA.SA1.SA.SA.SA.SA.SR
2024-07-13 10:01:29,795 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA1.SR.SA.SP.SR.SA.SA.SR.SR
2024-07-13 10:01:29,801 INFO 2123511e: [FAIL] output/minimizer_output/2123511eb5a5e95385329af0ff5dc4c3244fe82278d4d5b99e28c1523da95819.SA.SR.SA.SR
2024-07-13 10:01:29,803 INFO 21941095: [FAIL] output/minimizer_output/2194109510ccad6bb986bd90518c2fa2a1f197597f5d19545a724cf57471fb54.CR.SA1.SA.SA.SR.SR
2024-07-13 10:01:29,806 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.SR
2024-07-13 10:01:29,813 INFO 274babcc: [FAIL] output/minimizer_output/274babcce898557fd0b7b3bb23075bb692240dffe2687bcdecb788bf0934724a.OA.SA.SA.SR.SR.SR
2024-07-13 10:01:29,834 INFO 325150f5: [FAIL] output/minimizer_output/325150f5eb14182376c8313f9dd7ac72138eb983fb6e4329c930a6d992154205.CR.SP1.SA.SP.SR.SA.SA.SR
2024-07-13 10:01:29,920 INFO 356d94e8: [SUCC] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA1.SA
2024-07-13 10:01:30,039 INFO 3eb5663e: [FAIL] output/minimizer_output/3eb5663e820d8187defa82c9962ddc471fad12543dc14eb5a9aa79b3cd807967.OA.SA.SR
2024-07-13 10:01:30,042 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:01:30,048 INFO 4204769b: [FAIL] output/minimizer_output/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.SA1.SA.SA.SA.SA.SP.SR
2024-07-13 10:01:30,053 INFO 4862f0d7: [SUCC] output/minimizer_output/4862f0d77573246df63a367dd02a1d635b3414a322b4247165b07b2e9593c0a5.CR.SA.SA.SA.SR
2024-07-13 10:01:30,121 INFO 591946b2: [FAIL] output/minimizer_output/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.OA.SA.SA.SP.SA.SA.SR
2024-07-13 10:01:30,123 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.OA.SA.SA.SP.SA.SA.SA.SA.SR
2024-07-13 10:01:30,126 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.OA.SA.SA.SA.SR.SA.SR.SR
2024-07-13 10:01:30,128 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SA.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:01:30,180 INFO 673369ef: [FAIL] output/minimizer_output/673369ef4c994502046d3905f1ac2e1e1b53d34377a8976d00ecc3789e88181c.CR.SA.SR.SR
2024-07-13 10:01:30,219 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA1.SA.SA.SA.SR.SA.SR.SA.SA.SR
2024-07-13 10:01:30,222 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA1.SA.SA.SA.SA.SR.SR
2024-07-13 10:01:30,295 INFO 868601d7: [FAIL] output/minimizer_output/868601d7f79db80a2d53645200e3aa1f89779b9c88f3a872db073daa1514060e.CP1.SR
2024-07-13 10:01:30,310 INFO 8afefe94: [FAIL] output/minimizer_output/8afefe94bcd71fad3e72bf0bd6d3cd37ee2972fb26760bab30950909b8078d21.SA1.SA.SR
2024-07-13 10:01:30,313 INFO 8b13fd93: [FAIL] output/minimizer_output/8b13fd93ad157d1e4c8a9eadba67e6e5771aa77d408961912b9208d293143b37.CP1.SA.SA.SR
2024-07-13 10:01:30,315 INFO 90342825: [SUCC] output/minimizer_output/90342825dd03541521303ea670299b8b9b5663f5c468cb74379caac3718b0a69.SA1.SA
2024-07-13 10:01:30,407 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA1.SA.SA.SR.OA.SR
2024-07-13 10:01:30,472 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SA.SA.SA.SR
2024-07-13 10:01:30,472 INFO c8a99799: [FAIL] output/minimizer_output/c8a99799431e0c468cc30fe298d6b9f0ff0ae3c883c6ae075856c3e221ef41d9.SR
2024-07-13 10:01:30,472 INFO cfbcde74: [FAIL] output/minimizer_output/cfbcde74657a1c64b163b67bb406565d926f10bc1f7e2f9e9dc1523d53a15a07.CP1
2024-07-13 10:01:30,473 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SP.SA.SA.SA.SA.SR
2024-07-13 10:01:31,404 INFO 0018bc9f: [CR,SR,SR] (2, 2) [CR,SR,SR1]
2024-07-13 10:01:36,615 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (6, 0) [SA1,--,SA1,--,--,--,--,SA]
2024-07-13 10:01:37,664 INFO 0a75087d: [SA,SR,OA,SR] (1, 2) [SA,SR1,OA,SR]
2024-07-13 10:01:39,145 INFO 0d0d65d5: [SA,SA,SR,SR] (1, 3) [SA,OA,SR,SR]
2024-07-13 10:01:41,741 INFO 0f6de990: [SA,SA,SA,SP,SA,SA,SA,SR,SR] (1, 3) [SA,OA,SA,SP,SA,SA,SA,SR,SR]
2024-07-13 10:01:51,413 INFO 124405a3: [CR,SP,SP,SA,SA,SA,SA,SR] (2, 2) [CR,SP,SP1,SA,SA,SA,SA,SR]
2024-07-13 10:01:54,475 INFO 1b30bbe5: [SA,SA,SA,SA,SA,SA,SR] (1, 3) [SA,OA,SA,SA,SA,SA,SR]
2024-07-13 10:01:56,575 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (1, 3) [CR,OA,SR,SA,SP,SR,SA,SA,SR,SR]
2024-07-13 10:01:58,256 INFO 2123511e: [SA,SP,SR,SA,SR] (1, 2) [SA,SP1,SR,SA,SR]
2024-07-13 10:02:00,771 INFO 21941095: [CR,SA,SA,SA,SR,SR] (1, 3) [CR,OA,SA,SA,SR,SR]
2024-07-13 10:02:03,381 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (1, 2) [CR,SA1,SA,SA,SA,SA,SA,SR]
2024-07-13 10:02:05,188 INFO 274babcc: [SA,SA,SA,SR,SR,SR] (1, 0) [SA,--,SA,SR,SR,SR]
2024-07-13 10:02:07,111 INFO 325150f5: [CR,SP,SA,SP,SR,SA,SA,SR] (2, 0) [CR,SP,--,SP,SR,SA,SA,SR]
2024-07-13 10:02:07,909 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (6, 0) [--,--,--,--,--,SA1,--]
2024-07-13 10:02:08,329 INFO 3eb5663e: [SA,SA,SR] (1, 0) [SA,--,SR]
2024-07-13 10:02:09,985 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (1, 2) [SP,SA1,SA,SA,SA,SA,SA,SA,SA,SR]
2024-07-13 10:02:12,987 INFO 4204769b: [OA,SA,SA,SA,SA,SA,SP,SR] (1, 3) [OA,OA,SA,SA,SA,SA,SP,SR]
2024-07-13 10:02:14,219 INFO 4862f0d7: [CR,RD,SA,SA,SA,SA,SA,SR] (4, 0) [CR,--,--,--,--,SA,SA,SR]
2024-07-13 10:02:15,849 INFO 591946b2: [SA,SA,SA,SP,SA,SA,SR] (1, 0) [SA,--,SA,SP,SA,SA,SR]
2024-07-13 10:02:16,665 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (1, 0) [SA,--,SA,SP,SA,SA,SA,SA,SR]
2024-07-13 10:02:18,268 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (1, 0) [SA,--,SA,SA,SR,SA,SR,SR]
2024-07-13 10:02:21,597 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (1, 2) [CR,SP1,SA,SA,SA,SA,SA,SR,SA,SR]
2024-07-13 10:02:22,723 INFO 673369ef: [CR,SA,SA,SR,SR] (1, 2) [CR,SA1,SA,SR,SR]
2024-07-13 10:02:26,332 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (0, 3) [OA,SA,SA,SA,SR,SA,SR,SA,SA,SR]
2024-07-13 10:02:28,227 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (0, 3) [OA,SA,SA,SA,SA,SR,SR]
2024-07-13 10:02:28,834 INFO 868601d7: [CR,SR] (1, 0) [CR,--]
2024-07-13 10:02:29,626 INFO 8afefe94: [SA,SA,SR] (0, 3) [OA,SA,SR]
2024-07-13 10:02:30,273 INFO 8b13fd93: [CR,SA,SA,SR] (1, 0) [CR,--,SA,SR]
2024-07-13 10:02:30,848 INFO 90342825: [CR,SP,SA,RD,RC,BC,OA,SA] (7, 0) [--,--,SA1,--,--,--,--,--]
2024-07-13 10:02:31,432 INFO 98d99460: [CR,SA,SR,SR,SA,SA,SR] (-1, 1) [--,--,--,--,--,--,OA1]
2024-07-13 10:02:32,616 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (0, 3) [OA,SA,SA,SR,OA,SR]
2024-07-13 10:02:34,111 INFO bb6971be: [SR,SA,SA,SA,SR] (0, 2) [SR1,SA,SA,SA,SR]
2024-07-13 10:02:34,317 INFO c8a99799: [SR] (0, 2) [SR1]
2024-07-13 10:02:34,925 INFO cfbcde74: [CR,RC,BC,RD,OA,SA] (5, 2) [CP1,--,--,--,--,SA1]
2024-07-13 10:02:38,396 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (0, 2) [SA1,SA,SA,SP,SA,SA,SA,SA,SR]
2024-07-13 10:02:38,464 INFO 0018bc9f: [FAIL] output/minimizer_output/0018bc9f3e36c70fd4abf0171a5be8edcedc79b86ab19884438d6560870af59f.CR.SR.SR1
2024-07-13 10:02:38,466 INFO 0018bc9f: ###### [FINISH] output/evasive/0018bc9f3e36c70fd4abf0171a5be8edcedc79b86ab19884438d6560870af59f.CR.SR.SR
2024-07-13 10:02:38,490 INFO list_minimal_arm: ['CR', 'SR', 'SR']
2024-07-13 10:02:38,491 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:02:38,491 INFO update_reward_with_alpha_beta(59, 1, -1)
2024-07-13 10:02:38,492 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:02:38,624 INFO 0a75087d: [FAIL] output/minimizer_output/0a75087d9df25bb1857dde7210025ac036c0488739c956172c43cebb40882cbd.SA.SR1.OA.SR
2024-07-13 10:02:38,625 INFO 0b980f26: [SUCC] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.CR.SA1.SA1.SA.SA
2024-07-13 10:02:38,738 INFO 0d0d65d5: [FAIL] output/minimizer_output/0d0d65d5f36d09c8d5816bd771761346bbc761795cbd6d546391c430d0223918.SA.OA.SR.SR
2024-07-13 10:02:38,968 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.OA.SA.SP.SA.SA.SA.SR.SR
2024-07-13 10:02:39,024 INFO 108c78d6: [SUCC] output/minimizer_output/108c78d6aeb5367c2029f4212b1b81caa6c6ee8db83684c222f444a7f44c5525.CR.SA1.SA.SA.SA.SA
2024-07-13 10:02:39,094 INFO 124405a3: [FAIL] output/minimizer_output/124405a3b3ac222863211b9f6e32e472ce9381dedbb85dfee0510b1d318e106f.CR.SP.SP1.SA.SA.SA.SA.SR
2024-07-13 10:02:39,097 INFO 14cd5782: [SUCC] output/minimizer_output/14cd5782ea507150d1a5dc00000edb6098618cae52ba619a4c16b3f249d0a3f7.SR1.SA1.SA.OA.SA.SA.SA
2024-07-13 10:02:39,232 INFO 1b30bbe5: [FAIL] output/minimizer_output/1b30bbe53d6e74ff232e39bc2ccf9e716e6a0b72d8daebc390e7e119901ab016.SA.OA.SA.SA.SA.SA.SR
2024-07-13 10:02:39,235 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.OA.SR.SA.SP.SR.SA.SA.SR.SR
2024-07-13 10:02:39,237 INFO 1e49ba68: [SUCC] output/minimizer_output/1e49ba68a7e8ebb6c7e832bf00ac5ed5297e3617537ced075ea01784ce112420.SA1.SA1.SA1.SA.SA.SA.SA
2024-07-13 10:02:39,267 INFO 2123511e: [FAIL] output/minimizer_output/2123511eb5a5e95385329af0ff5dc4c3244fe82278d4d5b99e28c1523da95819.SA.SP1.SR.SA.SR
2024-07-13 10:02:39,270 INFO 21941095: [FAIL] output/minimizer_output/2194109510ccad6bb986bd90518c2fa2a1f197597f5d19545a724cf57471fb54.CR.OA.SA.SA.SR.SR
2024-07-13 10:02:39,273 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA1.SA.SA.SA.SA.SA.SR
2024-07-13 10:02:39,289 INFO 274babcc: [FAIL] output/minimizer_output/274babcce898557fd0b7b3bb23075bb692240dffe2687bcdecb788bf0934724a.SA.SA.SR.SR.SR
2024-07-13 10:02:39,293 INFO 325150f5: [FAIL] output/minimizer_output/325150f5eb14182376c8313f9dd7ac72138eb983fb6e4329c930a6d992154205.CR.SP.SP.SR.SA.SA.SR
2024-07-13 10:02:39,293 INFO 356d94e8: [FAIL] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA1
2024-07-13 10:02:39,294 INFO 3eb5663e: [FAIL] output/minimizer_output/3eb5663e820d8187defa82c9962ddc471fad12543dc14eb5a9aa79b3cd807967.SA.SR
2024-07-13 10:02:39,294 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA1.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:02:39,294 INFO 4204769b: [FAIL] output/minimizer_output/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.OA.SA.SA.SA.SA.SP.SR
2024-07-13 10:02:39,295 INFO 591946b2: [FAIL] output/minimizer_output/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.SA.SA.SP.SA.SA.SR
2024-07-13 10:02:39,296 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SP.SA.SA.SA.SA.SR
2024-07-13 10:02:39,296 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SR.SA.SR.SR
2024-07-13 10:02:39,296 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP1.SA.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:02:39,296 INFO 6705453f: [SUCC] output/minimizer_output/6705453f69c42707e6b20b6beb64622c63ade267f139a8896707d127a96a9bc4.SA1.SA1
2024-07-13 10:02:39,328 INFO 6705453f: ###### [FINISH] output/minimizer_output/6705453f69c42707e6b20b6beb64622c63ade267f139a8896707d127a96a9bc4.SA1.SA1
2024-07-13 10:02:39,357 INFO list_minimal_arm: ['SA1', 'SA1']
2024-07-13 10:02:39,358 INFO update_reward_with_alpha_beta(8, 1, -1)
2024-07-13 10:02:39,364 INFO update_reward_with_alpha_beta(9, 1, 0)
2024-07-13 10:02:39,414 INFO 673369ef: [FAIL] output/minimizer_output/673369ef4c994502046d3905f1ac2e1e1b53d34377a8976d00ecc3789e88181c.CR.SA1.SA.SR.SR
2024-07-13 10:02:39,426 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.OA.SA.SA.SA.SR.SA.SR.SA.SA.SR
2024-07-13 10:02:39,438 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.OA.SA.SA.SA.SA.SR.SR
2024-07-13 10:02:39,484 INFO 868601d7: [FAIL] output/minimizer_output/868601d7f79db80a2d53645200e3aa1f89779b9c88f3a872db073daa1514060e.CR
2024-07-13 10:02:39,496 INFO 8afefe94: [FAIL] output/minimizer_output/8afefe94bcd71fad3e72bf0bd6d3cd37ee2972fb26760bab30950909b8078d21.OA.SA.SR
2024-07-13 10:02:39,497 INFO 8b13fd93: [FAIL] output/minimizer_output/8b13fd93ad157d1e4c8a9eadba67e6e5771aa77d408961912b9208d293143b37.CR.SA.SR
2024-07-13 10:02:39,497 INFO 90342825: [FAIL] output/minimizer_output/90342825dd03541521303ea670299b8b9b5663f5c468cb74379caac3718b0a69.SA1
2024-07-13 10:02:39,498 INFO 98d99460: [FAIL] output/minimizer_output/98d9946091ac46869a432a4c47311f77dd52589ed60ac9a7874947fce180c60a.OA1
2024-07-13 10:02:39,499 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA1.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:02:39,499 INFO b3e3a4cb: [FAIL] output/minimizer_output/b3e3a4cbe758a1deb87c50d04596b7dfc80368a4462866c73e6d2d2180db9222.SP1.SA.SR
2024-07-13 10:02:40,538 INFO 0a75087d: [SA,SR,OA,SR] (2, 0) [SA,SR,--,SR]
2024-07-13 10:02:42,925 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (7, 0) [CR,SA1,--,--,--,SA1,--,--,SA]
2024-07-13 10:02:44,566 INFO 0d0d65d5: [SA,SA,SR,SR] (2, 0) [SA,SA,--,SR]
2024-07-13 10:02:46,592 INFO 0f6de990: [SA,SA,SA,SP,SA,SA,SA,SR,SR] (2, 0) [SA,SA,--,SP,SA,SA,SA,SR,SR]
2024-07-13 10:02:48,849 INFO 108c78d6: [CR,SA,SP,SA,SA,SA,SA] (3, 0) [CR,SA1,--,--,SA,SA,SA]
2024-07-13 10:02:56,261 INFO 124405a3: [CR,SP,SP,SA,SA,SA,SA,SR] (3, 0) [CR,SP,SP,--,SA,SA,SA,SR]
2024-07-13 10:02:58,436 INFO 14cd5782: [CR,RD,SR,SA,SA,OA,SA,SA,SA] (4, 0) [--,--,SR1,SA1,--,OA,SA,SA,SA]
2024-07-13 10:03:00,036 INFO 1b30bbe5: [SA,SA,SA,SA,SA,SA,SR] (2, 0) [SA,SA,--,SA,SA,SA,SR]
2024-07-13 10:03:02,093 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (2, 0) [CR,SA,--,SA,SP,SR,SA,SA,SR,SR]
2024-07-13 10:03:03,806 INFO 1e49ba68: [SA,SA,SP,SA,SA,SA,SA,SA] (4, 0) [SA1,SA1,--,SA1,--,SA,SA,SA]
2024-07-13 10:03:05,776 INFO 2123511e: [SA,SP,SR,SA,SR] (2, 0) [SA,SP,--,SA,SR]
2024-07-13 10:03:08,208 INFO 21941095: [CR,SA,SA,SA,SR,SR] (2, 0) [CR,SA,--,SA,SR,SR]
2024-07-13 10:03:10,737 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (1, 3) [CR,OA,SA,SA,SA,SA,SA,SR]
2024-07-13 10:03:12,645 INFO 274babcc: [SA,SA,SA,SR,SR,SR] (1, 2) [SA,SA1,SA,SR,SR,SR]
2024-07-13 10:03:15,275 INFO 325150f5: [CR,SP,SA,SP,SR,SA,SA,SR] (2, 2) [CR,SP,SA1,SP,SR,SA,SA,SR]
2024-07-13 10:03:16,877 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (6, 2) [--,--,--,--,--,SA1,SA1]
2024-07-13 10:03:17,774 INFO 3eb5663e: [SA,SA,SR] (1, 2) [SA,SA1,SR]
2024-07-13 10:03:19,035 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (1, 3) [SP,OA,SA,SA,SA,SA,SA,SA,SA,SR]
2024-07-13 10:03:21,882 INFO 4204769b: [OA,SA,SA,SA,SA,SA,SP,SR] (2, 0) [OA,SA,--,SA,SA,SA,SP,SR]
2024-07-13 10:03:24,095 INFO 591946b2: [SA,SA,SA,SP,SA,SA,SR] (1, 2) [SA,SA1,SA,SP,SA,SA,SR]
2024-07-13 10:03:25,650 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (1, 2) [SA,SA1,SA,SP,SA,SA,SA,SA,SR]
2024-07-13 10:03:26,873 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (1, 2) [SA,SA1,SA,SA,SR,SA,SR,SR]
2024-07-13 10:03:30,068 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (2, 0) [CR,SP,--,SA,SA,SA,SA,SR,SA,SR]
2024-07-13 10:03:30,980 INFO 673369ef: [CR,SA,SA,SR,SR] (1, 3) [CR,OA,SA,SR,SR]
